Track_Artists,duration_ms,id,Track_Name,Album_ID,total_tracks,Album_Name,release_date,Album_Artists,Producer,Producer_ID,_merge
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1wRPtKGflJrBx9BmLsSwlU'}, 'href': 'https://api.spotify.com/v1/artists/1wRPtKGflJrBx9BmLsSwlU', 'id': '1wRPtKGflJrBx9BmLsSwlU', 'name': 'Pritam', 'type': 'artist', 'uri': 'spotify:artist:1wRPtKGflJrBx9BmLsSwlU'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw'}, 'href': 'https://api.spotify.com/v1/artists/4YRxDV8wJFPHPTeXepOstw', 'id': '4YRxDV8wJFPHPTeXepOstw', 'name': 'Arijit Singh', 'type': 'artist', 'uri': 'spotify:artist:4YRxDV8wJFPHPTeXepOstw'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6iv4lysB1yHXoZJ2gfqTdh'}, 'href': 'https://api.spotify.com/v1/artists/6iv4lysB1yHXoZJ2gfqTdh', 'id': '6iv4lysB1yHXoZJ2gfqTdh', 'name': 'Shashwat Singh', 'type': 'artist', 'uri': 'spotify:artist:6iv4lysB1yHXoZJ2gfqTdh'}]",218644,068HSvCf5MbQfhV4qqaelg,"Haan Main Galat (From ""Love Aaj Kal"")",5e0lk4qOylKNYoQKe7nxhC,1,"Haan Main Galat (From ""Love Aaj Kal"")",2020-01-29,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1wRPtKGflJrBx9BmLsSwlU'}, 'href': 'https://api.spotify.com/v1/artists/1wRPtKGflJrBx9BmLsSwlU', 'id': '1wRPtKGflJrBx9BmLsSwlU', 'name': 'Pritam', 'type': 'artist', 'uri': 'spotify:artist:1wRPtKGflJrBx9BmLsSwlU'}]",Pritam,1wRPtKGflJrBx9BmLsSwlU,both
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2gXOOKY8mmJG6iwHrTq9gp'}, 'href': 'https://api.spotify.com/v1/artists/2gXOOKY8mmJG6iwHrTq9gp', 'id': '2gXOOKY8mmJG6iwHrTq9gp', 'name': 'Jawad Ahmad', 'type': 'artist', 'uri': 'spotify:artist:2gXOOKY8mmJG6iwHrTq9gp'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0FJz7XR37hH69traaHLijA'}, 'href': 'https://api.spotify.com/v1/artists/0FJz7XR37hH69traaHLijA', 'id': '0FJz7XR37hH69traaHLijA', 'name': 'Shaarib Toshi', 'type': 'artist', 'uri': 'spotify:artist:0FJz7XR37hH69traaHLijA'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw'}, 'href': 'https://api.spotify.com/v1/artists/4YRxDV8wJFPHPTeXepOstw', 'id': '4YRxDV8wJFPHPTeXepOstw', 'name': 'Arijit Singh', 'type': 'artist', 'uri': 'spotify:artist:4YRxDV8wJFPHPTeXepOstw'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0oOet2f43PA68X5RxKobEy'}, 'href': 'https://api.spotify.com/v1/artists/0oOet2f43PA68X5RxKobEy', 'id': '0oOet2f43PA68X5RxKobEy', 'name': 'Shreya Ghoshal', 'type': 'artist', 'uri': 'spotify:artist:0oOet2f43PA68X5RxKobEy'}]",267800,6y1d7oPSGT21uAEMEu7lq5,Samjhawan,3zaLhEn2IKwWdEKq7DDCmu,8,Humpty Sharma Ki Dulhania  [Deluxe Edition],2014,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0FJz7XR37hH69traaHLijA'}, 'href': 'https://api.spotify.com/v1/artists/0FJz7XR37hH69traaHLijA', 'id': '0FJz7XR37hH69traaHLijA', 'name': 'Shaarib Toshi', 'type': 'artist', 'uri': 'spotify:artist:0FJz7XR37hH69traaHLijA'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1mBydYMVBECdDmMfE2sEUO'}, 'href': 'https://api.spotify.com/v1/artists/1mBydYMVBECdDmMfE2sEUO', 'id': '1mBydYMVBECdDmMfE2sEUO', 'name': 'Sachin-Jigar', 'type': 'artist', 'uri': 'spotify:artist:1mBydYMVBECdDmMfE2sEUO'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2gXOOKY8mmJG6iwHrTq9gp'}, 'href': 'https://api.spotify.com/v1/artists/2gXOOKY8mmJG6iwHrTq9gp', 'id': '2gXOOKY8mmJG6iwHrTq9gp', 'name': 'Jawad Ahmad', 'type': 'artist', 'uri': 'spotify:artist:2gXOOKY8mmJG6iwHrTq9gp'}]",Shaarib Toshi,0FJz7XR37hH69traaHLijA,both
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2GhRzK7XzixKuZYEEfUkBR'}, 'href': 'https://api.spotify.com/v1/artists/2GhRzK7XzixKuZYEEfUkBR', 'id': '2GhRzK7XzixKuZYEEfUkBR', 'name': 'KSW', 'type': 'artist', 'uri': 'spotify:artist:2GhRzK7XzixKuZYEEfUkBR'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw'}, 'href': 'https://api.spotify.com/v1/artists/4YRxDV8wJFPHPTeXepOstw', 'id': '4YRxDV8wJFPHPTeXepOstw', 'name': 'Arijit Singh', 'type': 'artist', 'uri': 'spotify:artist:4YRxDV8wJFPHPTeXepOstw'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0oOet2f43PA68X5RxKobEy'}, 'href': 'https://api.spotify.com/v1/artists/0oOet2f43PA68X5RxKobEy', 'id': '0oOet2f43PA68X5RxKobEy', 'name': 'Shreya Ghoshal', 'type': 'artist', 'uri': 'spotify:artist:0oOet2f43PA68X5RxKobEy'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0FJz7XR37hH69traaHLijA'}, 'href': 'https://api.spotify.com/v1/artists/0FJz7XR37hH69traaHLijA', 'id': '0FJz7XR37hH69traaHLijA', 'name': 'Shaarib Toshi', 'type': 'artist', 'uri': 'spotify:artist:0FJz7XR37hH69traaHLijA'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2gXOOKY8mmJG6iwHrTq9gp'}, 'href': 'https://api.spotify.com/v1/artists/2gXOOKY8mmJG6iwHrTq9gp', 'id': '2gXOOKY8mmJG6iwHrTq9gp', 'name': 'Jawad Ahmad', 'type': 'artist', 'uri': 'spotify:artist:2gXOOKY8mmJG6iwHrTq9gp'}]",227100,2JKmCvNvk15kMKtUnwW91w,Samjhawan - Lofi Flip,3zaLhEn2IKwWdEKq7DDCmu,8,Humpty Sharma Ki Dulhania  [Deluxe Edition],2014,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0FJz7XR37hH69traaHLijA'}, 'href': 'https://api.spotify.com/v1/artists/0FJz7XR37hH69traaHLijA', 'id': '0FJz7XR37hH69traaHLijA', 'name': 'Shaarib Toshi', 'type': 'artist', 'uri': 'spotify:artist:0FJz7XR37hH69traaHLijA'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1mBydYMVBECdDmMfE2sEUO'}, 'href': 'https://api.spotify.com/v1/artists/1mBydYMVBECdDmMfE2sEUO', 'id': '1mBydYMVBECdDmMfE2sEUO', 'name': 'Sachin-Jigar', 'type': 'artist', 'uri': 'spotify:artist:1mBydYMVBECdDmMfE2sEUO'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2gXOOKY8mmJG6iwHrTq9gp'}, 'href': 'https://api.spotify.com/v1/artists/2gXOOKY8mmJG6iwHrTq9gp', 'id': '2gXOOKY8mmJG6iwHrTq9gp', 'name': 'Jawad Ahmad', 'type': 'artist', 'uri': 'spotify:artist:2gXOOKY8mmJG6iwHrTq9gp'}]",Shaarib Toshi,0FJz7XR37hH69traaHLijA,both
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw'}, 'href': 'https://api.spotify.com/v1/artists/4YRxDV8wJFPHPTeXepOstw', 'id': '4YRxDV8wJFPHPTeXepOstw', 'name': 'Arijit Singh', 'type': 'artist', 'uri': 'spotify:artist:4YRxDV8wJFPHPTeXepOstw'}]",263549,2dPUug9YiNL4ypu8UF8SnD,Tose Naina,4mL4WrvQas7fLVN5GuTVe1,6,Mickey Virus,2013-10-03,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6RFmiimP0PeMULkMejTmYD'}, 'href': 'https://api.spotify.com/v1/artists/6RFmiimP0PeMULkMejTmYD', 'id': '6RFmiimP0PeMULkMejTmYD', 'name': 'Hanif Shaikh', 'type': 'artist', 'uri': 'spotify:artist:6RFmiimP0PeMULkMejTmYD'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4V3L101Sffnhcmjkjdp5aC'}, 'href': 'https://api.spotify.com/v1/artists/4V3L101Sffnhcmjkjdp5aC', 'id': '4V3L101Sffnhcmjkjdp5aC', 'name': 'Faizan Hussain', 'type': 'artist', 'uri': 'spotify:artist:4V3L101Sffnhcmjkjdp5aC'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/62Y9l7It4v02D2DV7VAHbn'}, 'href': 'https://api.spotify.com/v1/artists/62Y9l7It4v02D2DV7VAHbn', 'id': '62Y9l7It4v02D2DV7VAHbn', 'name': 'Agnel Roman', 'type': 'artist', 'uri': 'spotify:artist:62Y9l7It4v02D2DV7VAHbn'}]",Hanif Shaikh,6RFmiimP0PeMULkMejTmYD,both
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw'}, 'href': 'https://api.spotify.com/v1/artists/4YRxDV8wJFPHPTeXepOstw', 'id': '4YRxDV8wJFPHPTeXepOstw', 'name': 'Arijit Singh', 'type': 'artist', 'uri': 'spotify:artist:4YRxDV8wJFPHPTeXepOstw'}]",294947,4IoL5eSdPTk44UjQf0fk4m,Kanulanu Thaake,2FqMc3pSul2960B7WyO4hl,6,Manam,2014-05-09,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/05ppw2jwDfW9zo4mj6HNXp'}, 'href': 'https://api.spotify.com/v1/artists/05ppw2jwDfW9zo4mj6HNXp', 'id': '05ppw2jwDfW9zo4mj6HNXp', 'name': 'Anup Rubens', 'type': 'artist', 'uri': 'spotify:artist:05ppw2jwDfW9zo4mj6HNXp'}]",Anup Rubens,05ppw2jwDfW9zo4mj6HNXp,both
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw'}, 'href': 'https://api.spotify.com/v1/artists/4YRxDV8wJFPHPTeXepOstw', 'id': '4YRxDV8wJFPHPTeXepOstw', 'name': 'Arijit Singh', 'type': 'artist', 'uri': 'spotify:artist:4YRxDV8wJFPHPTeXepOstw'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1wRPtKGflJrBx9BmLsSwlU'}, 'href': 'https://api.spotify.com/v1/artists/1wRPtKGflJrBx9BmLsSwlU', 'id': '1wRPtKGflJrBx9BmLsSwlU', 'name': 'Pritam', 'type': 'artist', 'uri': 'spotify:artist:1wRPtKGflJrBx9BmLsSwlU'}]",261439,0EZTe2i9yDYsYVO1YNEVZf,Shaayraana,38gRmNQUAXLOcEDTZgLBG4,8,Holiday - A Soldier Is Never Off Duty ,2014-06-06,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1wRPtKGflJrBx9BmLsSwlU'}, 'href': 'https://api.spotify.com/v1/artists/1wRPtKGflJrBx9BmLsSwlU', 'id': '1wRPtKGflJrBx9BmLsSwlU', 'name': 'Pritam', 'type': 'artist', 'uri': 'spotify:artist:1wRPtKGflJrBx9BmLsSwlU'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2quD8ApRNVbQgLqGXCTea4'}, 'href': 'https://api.spotify.com/v1/artists/2quD8ApRNVbQgLqGXCTea4', 'id': '2quD8ApRNVbQgLqGXCTea4', 'name': 'Kaushik Dutta', 'type': 'artist', 'uri': 'spotify:artist:2quD8ApRNVbQgLqGXCTea4'}]",Pritam,1wRPtKGflJrBx9BmLsSwlU,both
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1wRPtKGflJrBx9BmLsSwlU'}, 'href': 'https://api.spotify.com/v1/artists/1wRPtKGflJrBx9BmLsSwlU', 'id': '1wRPtKGflJrBx9BmLsSwlU', 'name': 'Pritam', 'type': 'artist', 'uri': 'spotify:artist:1wRPtKGflJrBx9BmLsSwlU'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw'}, 'href': 'https://api.spotify.com/v1/artists/4YRxDV8wJFPHPTeXepOstw', 'id': '4YRxDV8wJFPHPTeXepOstw', 'name': 'Arijit Singh', 'type': 'artist', 'uri': 'spotify:artist:4YRxDV8wJFPHPTeXepOstw'}]",353103,1dJIMapce3U27ja5xbOVLw,Ashq Na Ho,38gRmNQUAXLOcEDTZgLBG4,8,Holiday - A Soldier Is Never Off Duty ,2014-06-06,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1wRPtKGflJrBx9BmLsSwlU'}, 'href': 'https://api.spotify.com/v1/artists/1wRPtKGflJrBx9BmLsSwlU', 'id': '1wRPtKGflJrBx9BmLsSwlU', 'name': 'Pritam', 'type': 'artist', 'uri': 'spotify:artist:1wRPtKGflJrBx9BmLsSwlU'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2quD8ApRNVbQgLqGXCTea4'}, 'href': 'https://api.spotify.com/v1/artists/2quD8ApRNVbQgLqGXCTea4', 'id': '2quD8ApRNVbQgLqGXCTea4', 'name': 'Kaushik Dutta', 'type': 'artist', 'uri': 'spotify:artist:2quD8ApRNVbQgLqGXCTea4'}]",Pritam,1wRPtKGflJrBx9BmLsSwlU,both
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1wRPtKGflJrBx9BmLsSwlU'}, 'href': 'https://api.spotify.com/v1/artists/1wRPtKGflJrBx9BmLsSwlU', 'id': '1wRPtKGflJrBx9BmLsSwlU', 'name': 'Pritam', 'type': 'artist', 'uri': 'spotify:artist:1wRPtKGflJrBx9BmLsSwlU'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4iW4xSfMEIvrXM0Iu3aFDY'}, 'href': 'https://api.spotify.com/v1/artists/4iW4xSfMEIvrXM0Iu3aFDY', 'id': '4iW4xSfMEIvrXM0Iu3aFDY', 'name': 'Aditi Singh Sharma', 'type': 'artist', 'uri': 'spotify:artist:4iW4xSfMEIvrXM0Iu3aFDY'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw'}, 'href': 'https://api.spotify.com/v1/artists/4YRxDV8wJFPHPTeXepOstw', 'id': '4YRxDV8wJFPHPTeXepOstw', 'name': 'Arijit Singh', 'type': 'artist', 'uri': 'spotify:artist:4YRxDV8wJFPHPTeXepOstw'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3QSkMsj71gq33qVAGpXNp8'}, 'href': 'https://api.spotify.com/v1/artists/3QSkMsj71gq33qVAGpXNp8', 'id': '3QSkMsj71gq33qVAGpXNp8', 'name': 'Piyush Kapoor', 'type': 'artist', 'uri': 'spotify:artist:3QSkMsj71gq33qVAGpXNp8'}]",265018,1kMI1loXVXmYl6AaEVNoGP,Blame The Night,38gRmNQUAXLOcEDTZgLBG4,8,Holiday - A Soldier Is Never Off Duty ,2014-06-06,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1wRPtKGflJrBx9BmLsSwlU'}, 'href': 'https://api.spotify.com/v1/artists/1wRPtKGflJrBx9BmLsSwlU', 'id': '1wRPtKGflJrBx9BmLsSwlU', 'name': 'Pritam', 'type': 'artist', 'uri': 'spotify:artist:1wRPtKGflJrBx9BmLsSwlU'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2quD8ApRNVbQgLqGXCTea4'}, 'href': 'https://api.spotify.com/v1/artists/2quD8ApRNVbQgLqGXCTea4', 'id': '2quD8ApRNVbQgLqGXCTea4', 'name': 'Kaushik Dutta', 'type': 'artist', 'uri': 'spotify:artist:2quD8ApRNVbQgLqGXCTea4'}]",Pritam,1wRPtKGflJrBx9BmLsSwlU,both
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw'}, 'href': 'https://api.spotify.com/v1/artists/4YRxDV8wJFPHPTeXepOstw', 'id': '4YRxDV8wJFPHPTeXepOstw', 'name': 'Arijit Singh', 'type': 'artist', 'uri': 'spotify:artist:4YRxDV8wJFPHPTeXepOstw'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/7uX1emIGgmfAgtHNRAK50Z'}, 'href': 'https://api.spotify.com/v1/artists/7uX1emIGgmfAgtHNRAK50Z', 'id': '7uX1emIGgmfAgtHNRAK50Z', 'name': 'Ved Sharma', 'type': 'artist', 'uri': 'spotify:artist:7uX1emIGgmfAgtHNRAK50Z'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/52XgeWw24o4klNdfwvB0Vx'}, 'href': 'https://api.spotify.com/v1/artists/52XgeWw24o4klNdfwvB0Vx', 'id': '52XgeWw24o4klNdfwvB0Vx', 'name': 'Kunaal Vermaa', 'type': 'artist', 'uri': 'spotify:artist:52XgeWw24o4klNdfwvB0Vx'}]",270067,4XaTifRBp47wWiIW1chpn5,Jeena Sikha De,02MStK0KNHY9H6xkmJX5qB,5,Srikanth,2024-05-13,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4f7KfxeHq9BiylGmyXepGt'}, 'href': 'https://api.spotify.com/v1/artists/4f7KfxeHq9BiylGmyXepGt', 'id': '4f7KfxeHq9BiylGmyXepGt', 'name': 'Tanishk Bagchi', 'type': 'artist', 'uri': 'spotify:artist:4f7KfxeHq9BiylGmyXepGt'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2IX6xq1cVcBoD4obUsT5xs'}, 'href': 'https://api.spotify.com/v1/artists/2IX6xq1cVcBoD4obUsT5xs', 'id': '2IX6xq1cVcBoD4obUsT5xs', 'name': 'Aditya Dev', 'type': 'artist', 'uri': 'spotify:artist:2IX6xq1cVcBoD4obUsT5xs'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1SyKki7JI1AZNKwgNMkn25'}, 'href': 'https://api.spotify.com/v1/artists/1SyKki7JI1AZNKwgNMkn25', 'id': '1SyKki7JI1AZNKwgNMkn25', 'name': 'Sachet-Parampara', 'type': 'artist', 'uri': 'spotify:artist:1SyKki7JI1AZNKwgNMkn25'}]",Tanishk Bagchi,4f7KfxeHq9BiylGmyXepGt,both
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw'}, 'href': 'https://api.spotify.com/v1/artists/4YRxDV8wJFPHPTeXepOstw', 'id': '4YRxDV8wJFPHPTeXepOstw', 'name': 'Arijit Singh', 'type': 'artist', 'uri': 'spotify:artist:4YRxDV8wJFPHPTeXepOstw'}]",200437,1hjL51XZkyEkPjxuenbgKf,Sukoon Mila,4X9BUCzrbF9vrjOgmD2kSu,7,Mary Kom ,2018-05-27,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3RDOiwcPufckpVDe8iAt94'}, 'href': 'https://api.spotify.com/v1/artists/3RDOiwcPufckpVDe8iAt94', 'id': '3RDOiwcPufckpVDe8iAt94', 'name': 'Shashi Suman', 'type': 'artist', 'uri': 'spotify:artist:3RDOiwcPufckpVDe8iAt94'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4XJbBF8I2RxG9RNWTdYyon'}, 'href': 'https://api.spotify.com/v1/artists/4XJbBF8I2RxG9RNWTdYyon', 'id': '4XJbBF8I2RxG9RNWTdYyon', 'name': 'Shivam', 'type': 'artist', 'uri': 'spotify:artist:4XJbBF8I2RxG9RNWTdYyon'}]",Shashi Suman,3RDOiwcPufckpVDe8iAt94,both
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5DNHuR9u8DFVasxQZgREO5'}, 'href': 'https://api.spotify.com/v1/artists/5DNHuR9u8DFVasxQZgREO5', 'id': '5DNHuR9u8DFVasxQZgREO5', 'name': 'Prashant Ingole', 'type': 'artist', 'uri': 'spotify:artist:5DNHuR9u8DFVasxQZgREO5'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw'}, 'href': 'https://api.spotify.com/v1/artists/4YRxDV8wJFPHPTeXepOstw', 'id': '4YRxDV8wJFPHPTeXepOstw', 'name': 'Arijit Singh', 'type': 'artist', 'uri': 'spotify:artist:4YRxDV8wJFPHPTeXepOstw'}]",207281,4hRRS9Thr8eBYo0GnyS81V,Saudebaazi,4X9BUCzrbF9vrjOgmD2kSu,7,Mary Kom ,2018-05-27,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3RDOiwcPufckpVDe8iAt94'}, 'href': 'https://api.spotify.com/v1/artists/3RDOiwcPufckpVDe8iAt94', 'id': '3RDOiwcPufckpVDe8iAt94', 'name': 'Shashi Suman', 'type': 'artist', 'uri': 'spotify:artist:3RDOiwcPufckpVDe8iAt94'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4XJbBF8I2RxG9RNWTdYyon'}, 'href': 'https://api.spotify.com/v1/artists/4XJbBF8I2RxG9RNWTdYyon', 'id': '4XJbBF8I2RxG9RNWTdYyon', 'name': 'Shivam', 'type': 'artist', 'uri': 'spotify:artist:4XJbBF8I2RxG9RNWTdYyon'}]",Shashi Suman,3RDOiwcPufckpVDe8iAt94,both
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4f7KfxeHq9BiylGmyXepGt'}, 'href': 'https://api.spotify.com/v1/artists/4f7KfxeHq9BiylGmyXepGt', 'id': '4f7KfxeHq9BiylGmyXepGt', 'name': 'Tanishk Bagchi', 'type': 'artist', 'uri': 'spotify:artist:4f7KfxeHq9BiylGmyXepGt'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw'}, 'href': 'https://api.spotify.com/v1/artists/4YRxDV8wJFPHPTeXepOstw', 'id': '4YRxDV8wJFPHPTeXepOstw', 'name': 'Arijit Singh', 'type': 'artist', 'uri': 'spotify:artist:4YRxDV8wJFPHPTeXepOstw'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1sVmXkzX2ukc6QvasrDBES'}, 'href': 'https://api.spotify.com/v1/artists/1sVmXkzX2ukc6QvasrDBES', 'id': '1sVmXkzX2ukc6QvasrDBES', 'name': 'Asees Kaur', 'type': 'artist', 'uri': 'spotify:artist:1sVmXkzX2ukc6QvasrDBES'}]",212832,7pF1xvpLgGMjZxIQpO4Wr2,"Bolna (From ""Kapoor & Sons (Since 1921)"")",2LXJPHiiry3c85kmzVcL0T,7,Kapoor & Sons (Since 1921)  [Deluxe Edition],2016,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/76fuWYgIf3TVIopTs3vaJ6'}, 'href': 'https://api.spotify.com/v1/artists/76fuWYgIf3TVIopTs3vaJ6', 'id': '76fuWYgIf3TVIopTs3vaJ6', 'name': 'Amaal Mallik', 'type': 'artist', 'uri': 'spotify:artist:76fuWYgIf3TVIopTs3vaJ6'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4f7KfxeHq9BiylGmyXepGt'}, 'href': 'https://api.spotify.com/v1/artists/4f7KfxeHq9BiylGmyXepGt', 'id': '4f7KfxeHq9BiylGmyXepGt', 'name': 'Tanishk Bagchi', 'type': 'artist', 'uri': 'spotify:artist:4f7KfxeHq9BiylGmyXepGt'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0y59o4v8uw5crbN9M3JiL1'}, 'href': 'https://api.spotify.com/v1/artists/0y59o4v8uw5crbN9M3JiL1', 'id': '0y59o4v8uw5crbN9M3JiL1', 'name': 'Badshah', 'type': 'artist', 'uri': 'spotify:artist:0y59o4v8uw5crbN9M3JiL1'}]",Amaal Mallik,76fuWYgIf3TVIopTs3vaJ6,both
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5OD147PIZedUodUrxiEqEX'}, 'href': 'https://api.spotify.com/v1/artists/5OD147PIZedUodUrxiEqEX', 'id': '5OD147PIZedUodUrxiEqEX', 'name': 'Kritiman Mishra', 'type': 'artist', 'uri': 'spotify:artist:5OD147PIZedUodUrxiEqEX'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw'}, 'href': 'https://api.spotify.com/v1/artists/4YRxDV8wJFPHPTeXepOstw', 'id': '4YRxDV8wJFPHPTeXepOstw', 'name': 'Arijit Singh', 'type': 'artist', 'uri': 'spotify:artist:4YRxDV8wJFPHPTeXepOstw'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1sVmXkzX2ukc6QvasrDBES'}, 'href': 'https://api.spotify.com/v1/artists/1sVmXkzX2ukc6QvasrDBES', 'id': '1sVmXkzX2ukc6QvasrDBES', 'name': 'Asees Kaur', 'type': 'artist', 'uri': 'spotify:artist:1sVmXkzX2ukc6QvasrDBES'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4f7KfxeHq9BiylGmyXepGt'}, 'href': 'https://api.spotify.com/v1/artists/4f7KfxeHq9BiylGmyXepGt', 'id': '4f7KfxeHq9BiylGmyXepGt', 'name': 'Tanishk Bagchi', 'type': 'artist', 'uri': 'spotify:artist:4f7KfxeHq9BiylGmyXepGt'}]",190589,1EQVbkJPgXGP4IiGlWFQ9J,Bolna - Lofi Flip,2LXJPHiiry3c85kmzVcL0T,7,Kapoor & Sons (Since 1921)  [Deluxe Edition],2016,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/76fuWYgIf3TVIopTs3vaJ6'}, 'href': 'https://api.spotify.com/v1/artists/76fuWYgIf3TVIopTs3vaJ6', 'id': '76fuWYgIf3TVIopTs3vaJ6', 'name': 'Amaal Mallik', 'type': 'artist', 'uri': 'spotify:artist:76fuWYgIf3TVIopTs3vaJ6'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4f7KfxeHq9BiylGmyXepGt'}, 'href': 'https://api.spotify.com/v1/artists/4f7KfxeHq9BiylGmyXepGt', 'id': '4f7KfxeHq9BiylGmyXepGt', 'name': 'Tanishk Bagchi', 'type': 'artist', 'uri': 'spotify:artist:4f7KfxeHq9BiylGmyXepGt'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0y59o4v8uw5crbN9M3JiL1'}, 'href': 'https://api.spotify.com/v1/artists/0y59o4v8uw5crbN9M3JiL1', 'id': '0y59o4v8uw5crbN9M3JiL1', 'name': 'Badshah', 'type': 'artist', 'uri': 'spotify:artist:0y59o4v8uw5crbN9M3JiL1'}]",Amaal Mallik,76fuWYgIf3TVIopTs3vaJ6,both
