Track_Artists,duration_ms,id,Track_Name,Album_ID,total_tracks,Album_Name,release_date,Album_Artists,Producer,Producer_ID,_merge,Popularity,Lyrics
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw'}, 'href': 'https://api.spotify.com/v1/artists/4YRxDV8wJFPHPTeXepOstw', 'id': '4YRxDV8wJFPHPTeXepOstw', 'name': 'Arijit Singh', 'type': 'artist', 'uri': 'spotify:artist:4YRxDV8wJFPHPTeXepOstw'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3ZxZ03fj3tXBZHZWzvaLSM'}, 'href': 'https://api.spotify.com/v1/artists/3ZxZ03fj3tXBZHZWzvaLSM', 'id': '3ZxZ03fj3tXBZHZWzvaLSM', 'name': 'Neeti Mohan', 'type': 'artist', 'uri': 'spotify:artist:3ZxZ03fj3tXBZHZWzvaLSM'}]",337046,61PsVG7fKU27GbGqpa3clM,"Har Kisi Ko (From ""Boss"")",3ZJXVsgXKyJxraG4iFAjpG,10,Move Your Lakk With Sonakshi Sinha,2017-06-01,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7Bs820pxTkAddFJ3O6WhKi'}, 'href': 'https://api.spotify.com/v1/artists/7Bs820pxTkAddFJ3O6WhKi', 'id': '7Bs820pxTkAddFJ3O6WhKi', 'name': 'Sonakshi Sinha', 'type': 'artist', 'uri': 'spotify:artist:7Bs820pxTkAddFJ3O6WhKi'}]",Sonakshi Sinha,7Bs820pxTkAddFJ3O6WhKi,both,4,nan
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3oinJWo0iD7MVnojA8R8WP'}, 'href': 'https://api.spotify.com/v1/artists/3oinJWo0iD7MVnojA8R8WP', 'id': '3oinJWo0iD7MVnojA8R8WP', 'name': 'Nandini Srikar', 'type': 'artist', 'uri': 'spotify:artist:3oinJWo0iD7MVnojA8R8WP'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw'}, 'href': 'https://api.spotify.com/v1/artists/4YRxDV8wJFPHPTeXepOstw', 'id': '4YRxDV8wJFPHPTeXepOstw', 'name': 'Arijit Singh', 'type': 'artist', 'uri': 'spotify:artist:4YRxDV8wJFPHPTeXepOstw'}]",260138,1XDFOMqbHakLyCMBKBR96g,"Duaa (From ""Shanghai"")",6ygMMHRgREc8GKSs8x7750,50,Bollywood Beats By Vishal-Shekhar,2024-11-08,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6Mv8GjQa7LKUGCAqa9qqdb'}, 'href': 'https://api.spotify.com/v1/artists/6Mv8GjQa7LKUGCAqa9qqdb', 'id': '6Mv8GjQa7LKUGCAqa9qqdb', 'name': 'Vishal-Shekhar', 'type': 'artist', 'uri': 'spotify:artist:6Mv8GjQa7LKUGCAqa9qqdb'}]",Vishal-Shekhar,6Mv8GjQa7LKUGCAqa9qqdb,both,4,nan
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6Mv8GjQa7LKUGCAqa9qqdb'}, 'href': 'https://api.spotify.com/v1/artists/6Mv8GjQa7LKUGCAqa9qqdb', 'id': '6Mv8GjQa7LKUGCAqa9qqdb', 'name': 'Vishal-Shekhar', 'type': 'artist', 'uri': 'spotify:artist:6Mv8GjQa7LKUGCAqa9qqdb'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw'}, 'href': 'https://api.spotify.com/v1/artists/4YRxDV8wJFPHPTeXepOstw', 'id': '4YRxDV8wJFPHPTeXepOstw', 'name': 'Arijit Singh', 'type': 'artist', 'uri': 'spotify:artist:4YRxDV8wJFPHPTeXepOstw'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2Yf4MRVpt0rcAd5y5h5ph1'}, 'href': 'https://api.spotify.com/v1/artists/2Yf4MRVpt0rcAd5y5h5ph1', 'id': '2Yf4MRVpt0rcAd5y5h5ph1', 'name': 'Caralisa Monteiro', 'type': 'artist', 'uri': 'spotify:artist:2Yf4MRVpt0rcAd5y5h5ph1'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5kPOMQZvgkAEnRZqwn9SYQ'}, 'href': 'https://api.spotify.com/v1/artists/5kPOMQZvgkAEnRZqwn9SYQ', 'id': '5kPOMQZvgkAEnRZqwn9SYQ', 'name': 'Jaideep Sahni', 'type': 'artist', 'uri': 'spotify:artist:5kPOMQZvgkAEnRZqwn9SYQ'}]",238288,37NU5CaqFl78jsYToGkoJe,"Nashe Si Chadh Gayi (From ""Befikre"")",6S7XrPsAKUIVhS2JBF2i8Y,12,July Birthday Party,2020-07-01,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6Mv8GjQa7LKUGCAqa9qqdb'}, 'href': 'https://api.spotify.com/v1/artists/6Mv8GjQa7LKUGCAqa9qqdb', 'id': '6Mv8GjQa7LKUGCAqa9qqdb', 'name': 'Vishal-Shekhar', 'type': 'artist', 'uri': 'spotify:artist:6Mv8GjQa7LKUGCAqa9qqdb'}]",Vishal-Shekhar,6Mv8GjQa7LKUGCAqa9qqdb,both,4,nan
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw'}, 'href': 'https://api.spotify.com/v1/artists/4YRxDV8wJFPHPTeXepOstw', 'id': '4YRxDV8wJFPHPTeXepOstw', 'name': 'Arijit Singh', 'type': 'artist', 'uri': 'spotify:artist:4YRxDV8wJFPHPTeXepOstw'}]",259739,6awHXIJDcgNSzLVYK2VThA,Bhalobashar Morshum (Male version),0lrCAlzgEIbjXdDaWA67np,6,X=PREM,2022-04-07,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2qzTyB6057HcqKv4WPBH4O'}, 'href': 'https://api.spotify.com/v1/artists/2qzTyB6057HcqKv4WPBH4O', 'id': '2qzTyB6057HcqKv4WPBH4O', 'name': 'Sanai', 'type': 'artist', 'uri': 'spotify:artist:2qzTyB6057HcqKv4WPBH4O'}]",Sanai,2qzTyB6057HcqKv4WPBH4O,both,4,nan
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw'}, 'href': 'https://api.spotify.com/v1/artists/4YRxDV8wJFPHPTeXepOstw', 'id': '4YRxDV8wJFPHPTeXepOstw', 'name': 'Arijit Singh', 'type': 'artist', 'uri': 'spotify:artist:4YRxDV8wJFPHPTeXepOstw'}]",125423,1aBQMkB5U2wNEB9KMqHVRh,Wrong Number,65SmFyDa2MtWHOagqHKsMq,3,Roga Howar Shohoj Upaye,2015-06-07,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/64d388DtwMWbxAVkAB21A4'}, 'href': 'https://api.spotify.com/v1/artists/64d388DtwMWbxAVkAB21A4', 'id': '64d388DtwMWbxAVkAB21A4', 'name': 'Indraadip Dasgupta', 'type': 'artist', 'uri': 'spotify:artist:64d388DtwMWbxAVkAB21A4'}]",Indraadip Dasgupta,64d388DtwMWbxAVkAB21A4,both,4,"1
YE learned sisters,
which have oftentimes
Beene to me ayding, others to adorne,
Whom ye thought worthy of your gracefull rymes,
That even the greatest did not greatly scorne
To heare theyr names sung in your simple layes,
But joyed in theyr praise;
And when ye list your owne mishaps to mourne,
Which death, or love, or fortunes wreck did rayse,
Your string could soone to sadder tenor turne,
And teach the
woods and waters
to lament
Your dolefull dreriment:
Now lay those sorrowfull complaints aside;
And, having all your heads with girlands crownd,
Helpe me mine owne loves prayses to resound;
Ne let the same of any be envide:
So Orpheus did for his owne bride!
So I unto my selfe alone will sing;
The woods shall to me answer, and my Eccho ring.
2
Early, before the
worlds light-giving lampe
His golden beame upon the hils doth spred,
Having disperst the nights unchearefull dampe,
Doe ye awake; and, with fresh lusty-hed,
Go to the bowre of my beloved love,
My truest turtle dove;
Bid her awake; for Hymen is awake,
And long since ready forth his maske to move,
With his bright Tead that flames with many a flake,
And many a bachelor to waite on him,
In theyr fresh garments trim.
Bid her awake therefore, and soone her dight,
For lo! the wished day is come at last,
That shall, for all the paynes and sorrowes past,
Pay to her usury of long delight:
And, whylest she doth her dight,
Doe ye to her of joy and solace sing,
That all the woods may answer, and your eccho ring."
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4IWGV3Jon7G8fyxyREI67k'}, 'href': 'https://api.spotify.com/v1/artists/4IWGV3Jon7G8fyxyREI67k', 'id': '4IWGV3Jon7G8fyxyREI67k', 'name': 'Kartik Aaryan', 'type': 'artist', 'uri': 'spotify:artist:4IWGV3Jon7G8fyxyREI67k'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/7tz5it5go9ZrXVsMtbbtRw'}, 'href': 'https://api.spotify.com/v1/artists/7tz5it5go9ZrXVsMtbbtRw', 'id': '7tz5it5go9ZrXVsMtbbtRw', 'name': 'Kiara Advani', 'type': 'artist', 'uri': 'spotify:artist:7tz5it5go9ZrXVsMtbbtRw'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0GQZc3zcll9HXIVaUA1XzJ'}, 'href': 'https://api.spotify.com/v1/artists/0GQZc3zcll9HXIVaUA1XzJ', 'id': '0GQZc3zcll9HXIVaUA1XzJ', 'name': 'Tabu', 'type': 'artist', 'uri': 'spotify:artist:0GQZc3zcll9HXIVaUA1XzJ'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3tHD07u1ON4uHxmnT9rwqZ'}, 'href': 'https://api.spotify.com/v1/artists/3tHD07u1ON4uHxmnT9rwqZ', 'id': '3tHD07u1ON4uHxmnT9rwqZ', 'name': 'Neeraj Shridhar', 'type': 'artist', 'uri': 'spotify:artist:3tHD07u1ON4uHxmnT9rwqZ'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/7tH8oZj2nLERlp2hE5QNjp'}, 'href': 'https://api.spotify.com/v1/artists/7tH8oZj2nLERlp2hE5QNjp', 'id': '7tH8oZj2nLERlp2hE5QNjp', 'name': 'Mellow D', 'type': 'artist', 'uri': 'spotify:artist:7tH8oZj2nLERlp2hE5QNjp'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/69TcMkhvenAeokIhBGIUCQ'}, 'href': 'https://api.spotify.com/v1/artists/69TcMkhvenAeokIhBGIUCQ', 'id': '69TcMkhvenAeokIhBGIUCQ', 'name': 'Bob', 'type': 'artist', 'uri': 'spotify:artist:69TcMkhvenAeokIhBGIUCQ'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw'}, 'href': 'https://api.spotify.com/v1/artists/4YRxDV8wJFPHPTeXepOstw', 'id': '4YRxDV8wJFPHPTeXepOstw', 'name': 'Arijit Singh', 'type': 'artist', 'uri': 'spotify:artist:4YRxDV8wJFPHPTeXepOstw'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0T1CMVkqffHlqEk4BcAph1'}, 'href': 'https://api.spotify.com/v1/artists/0T1CMVkqffHlqEk4BcAph1', 'id': '0T1CMVkqffHlqEk4BcAph1', 'name': 'Tulsi Kumar', 'type': 'artist', 'uri': 'spotify:artist:0T1CMVkqffHlqEk4BcAph1'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/7uIbLdzzSEqnX0Pkrb56cR'}, 'href': 'https://api.spotify.com/v1/artists/7uIbLdzzSEqnX0Pkrb56cR', 'id': '7uIbLdzzSEqnX0Pkrb56cR', 'name': 'Yo Yo Honey Singh', 'type': 'artist', 'uri': 'spotify:artist:7uIbLdzzSEqnX0Pkrb56cR'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4IKVDbCSBTxBeAsMKjAuTs'}, 'href': 'https://api.spotify.com/v1/artists/4IKVDbCSBTxBeAsMKjAuTs', 'id': '4IKVDbCSBTxBeAsMKjAuTs', 'name': 'Armaan Malik', 'type': 'artist', 'uri': 'spotify:artist:4IKVDbCSBTxBeAsMKjAuTs'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6iv4lysB1yHXoZJ2gfqTdh'}, 'href': 'https://api.spotify.com/v1/artists/6iv4lysB1yHXoZJ2gfqTdh', 'id': '6iv4lysB1yHXoZJ2gfqTdh', 'name': 'Shashwat Singh', 'type': 'artist', 'uri': 'spotify:artist:6iv4lysB1yHXoZJ2gfqTdh'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/324yz9K4ufBcGkcgUhTiHH'}, 'href': 'https://api.spotify.com/v1/artists/324yz9K4ufBcGkcgUhTiHH', 'id': '324yz9K4ufBcGkcgUhTiHH', 'name': 'TUSHAR JOSHI', 'type': 'artist', 'uri': 'spotify:artist:324yz9K4ufBcGkcgUhTiHH'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0oOet2f43PA68X5RxKobEy'}, 'href': 'https://api.spotify.com/v1/artists/0oOet2f43PA68X5RxKobEy', 'id': '0oOet2f43PA68X5RxKobEy', 'name': 'Shreya Ghoshal', 'type': 'artist', 'uri': 'spotify:artist:0oOet2f43PA68X5RxKobEy'}]",1160737,4ruH31KaIpiDkGuDl3c2pC,Entering In Bhool Bhulaiyya,7irKiddkUE3DcCamCTikyk,7,Bhool Bhulaiyaa 2 (Cine Audio),2022-06-24,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1wRPtKGflJrBx9BmLsSwlU'}, 'href': 'https://api.spotify.com/v1/artists/1wRPtKGflJrBx9BmLsSwlU', 'id': '1wRPtKGflJrBx9BmLsSwlU', 'name': 'Pritam', 'type': 'artist', 'uri': 'spotify:artist:1wRPtKGflJrBx9BmLsSwlU'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4f7KfxeHq9BiylGmyXepGt'}, 'href': 'https://api.spotify.com/v1/artists/4f7KfxeHq9BiylGmyXepGt', 'id': '4f7KfxeHq9BiylGmyXepGt', 'name': 'Tanishk Bagchi', 'type': 'artist', 'uri': 'spotify:artist:4f7KfxeHq9BiylGmyXepGt'}]",Pritam,1wRPtKGflJrBx9BmLsSwlU,both,3,nan
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1wRPtKGflJrBx9BmLsSwlU'}, 'href': 'https://api.spotify.com/v1/artists/1wRPtKGflJrBx9BmLsSwlU', 'id': '1wRPtKGflJrBx9BmLsSwlU', 'name': 'Pritam', 'type': 'artist', 'uri': 'spotify:artist:1wRPtKGflJrBx9BmLsSwlU'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw'}, 'href': 'https://api.spotify.com/v1/artists/4YRxDV8wJFPHPTeXepOstw', 'id': '4YRxDV8wJFPHPTeXepOstw', 'name': 'Arijit Singh', 'type': 'artist', 'uri': 'spotify:artist:4YRxDV8wJFPHPTeXepOstw'}]",290548,6H9GvMagYbPoNPwAWFinY7,"Daayre (From ""Dilwale"")",0NdGZBGhZ1pEGNn7d8BIx2,5,Ghar,2017-08-03,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1wRPtKGflJrBx9BmLsSwlU'}, 'href': 'https://api.spotify.com/v1/artists/1wRPtKGflJrBx9BmLsSwlU', 'id': '1wRPtKGflJrBx9BmLsSwlU', 'name': 'Pritam', 'type': 'artist', 'uri': 'spotify:artist:1wRPtKGflJrBx9BmLsSwlU'}]",Pritam,1wRPtKGflJrBx9BmLsSwlU,both,3,"BOOK I
Darius and Parysatis had two sons: the elder was named Artaxerxes, and  the younger Cyrus. Now, as Darius lay sick and felt that the end of life drew near, he wished both his sons to be with him. The elder, as it chanced, was already there, but Cyrus he must needs send for from the province over which he had made him satrap,
having appointed him general moreover of all the forces that muster in the plain of the Castolus.
Thus Cyrus went up, taking with him Tissaphernes as his friend, and accompanied also by a body of Hellenes, three hundred heavy armed men, under the command of Xenias the Parrhasian
[1].

[1] Parrhasia, a district and town in the south-west of Arcadia.
Now when Darius was dead, and Artaxerxes was established in the kingdom, Tissaphernes brought slanderous accusations against Cyrus before his brother, the king, of harbouring designs against him. And Artaxerxes, listening to the words of Tissaphernes, laid hands upon Cyrus, desiring to put him to death; but his mother made intercession for him, and sent him back again in safety to his province. He then, having so escaped through peril and dishonour, fell to considering, not only how he might avoid ever again being in his brother's power, but how, if possible, he might become king in his stead. Parysatis, his mother, was his first resource; for she had more love for Cyrus than for Artaxerxes upon his throne. Moreover Cyrus's behaviour towards all who came to him from the king's court was such that, when he sent them away again, they were better friends to himself than to 5 the king his brother. Nor did he neglect the barbarians in his own service; but trained them, at once to be capable as warriors and devoted adherents of himself. Lastly, he began collecting his Hellenic armament, but with the utmost secrecy, so that he might take the king as far as might be at unawares.
The manner in which he contrived the levying of the troops was as follows: First, he sent orders to the commandants of garrisons in the cities (so held by him), bidding them to get together as large a body of picked Peloponnesian troops as they severally were able, on the plea that Tissaphernes was plotting against their cities; and truly these cities of Ionia had originally belonged to Tissaphernes, being given to him by the king; but at this time, with the exception of Miletus, they had all revolted to Cyrus. In Miletus, Tissaphernes, having become aware of similar designs, had forestalled the conspirators by putting some to death and banishing the remainder. Cyrus, on his side, welcomed these fugitives, and having collected an army, laid siege to Miletus by sea and land, endeavouring to reinstate the exiles; and this gave him another pretext for collecting an armament. At the same time he sent to the king, and claimed, as being the king's brother, that these cities should be given to himself rather than that Tissaphernes should continue to govern them; and in furtherance of this end, the queen, his mother, co-operated with him, so that the king not only failed to see the design against himself, but concluded that Cyrus was spending his money on armaments in order to make war on Tissaphernes. Nor did it pain him greatly to see the two at war together, and the less so because Cyrus was careful to remit the tribute due to the king from the cities which belonged to Tissaphernes.
A third army was being collected for him in the Chersonese, over against Abydos, the origin of which was as follows: There was a Lacedaemonian exile, named Clearchus, with whom Cyrus had become associated. Cyrus admired the man, and made him a present of ten thousand darics
[2]. Clearchus took the gold, and with the money raised 9 an army, and using the Chersonese as his base of operations, set to work to fight the Thracians north of the Hellespont, in the interests of the Hellenes, and with such happy result that the Hellespontine cities, of their own accord, were eager to contribute funds for the support of his troops. In this way, again, an armament was being secretly maintained for Cyrus.

[2] A Persian gold coin = 125.55 grains of gold.
Then there was the Thessalian Aristippus, Cyrus's friend
[3], who, under pressure of the rival political party at home, had come to Cyrus and asked him for pay for two thousand mercenaries, to be continued for three months, which would enable him, he said, to gain the upper hand of his antagonists. Cyrus replied by presenting him with six months' pay for four thousand mercenaries--only stipulating that Aristippus should not come to terms with his antagonists without final consultation with himself. In this way he secured to himself the secret maintenance of a fourth armament.

[3] Lit. ""guest-friend."" Aristippus was, as we learn from the ""Meno"" of Plato, a native of Larisa, of the family of the Aleuadae, and a pupil of Gorgias. He was also a lover of Menon, whom he appears to have sent on this expedition instead of himself.
Further, he bade Proxenus, a Boeotian, who was another friend, get together as many men as possible, and join him in an expedition which he meditated against the Pisidians
[4], who were causing annoyance to his territory. Similarly two other friends, Sophaenetus the Stymphalian
[5], and Socrates the Achaean, had orders to get together as many men as possible and come to him, since he was on the point of opening a campaign, along with Milesian exiles, against Tissaphernes. These orders were duly carried out by the officers in question.

[4] Lit. ""into the country of the Pisidians.""

[5] Of Stymphalus in Arcadia.
II"
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw'}, 'href': 'https://api.spotify.com/v1/artists/4YRxDV8wJFPHPTeXepOstw', 'id': '4YRxDV8wJFPHPTeXepOstw', 'name': 'Arijit Singh', 'type': 'artist', 'uri': 'spotify:artist:4YRxDV8wJFPHPTeXepOstw'}]",249428,5mIbnfO8zlfBKi5sLeCJir,Khela Shesh Revisited,2yJVLh5EFJZ7TXq00RDRFP,5,Cockpit ,2017-11-24,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2jqTyPt0UZGrthPF4KMpeN'}, 'href': 'https://api.spotify.com/v1/artists/2jqTyPt0UZGrthPF4KMpeN', 'id': '2jqTyPt0UZGrthPF4KMpeN', 'name': 'Bappi Lahiri', 'type': 'artist', 'uri': 'spotify:artist:2jqTyPt0UZGrthPF4KMpeN'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1JE6HNFhYkqW9OG9dpH1R9'}, 'href': 'https://api.spotify.com/v1/artists/1JE6HNFhYkqW9OG9dpH1R9', 'id': '1JE6HNFhYkqW9OG9dpH1R9', 'name': 'Arindom', 'type': 'artist', 'uri': 'spotify:artist:1JE6HNFhYkqW9OG9dpH1R9'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/47alRXX8AZZKee6glPMZXq'}, 'href': 'https://api.spotify.com/v1/artists/47alRXX8AZZKee6glPMZXq', 'id': '47alRXX8AZZKee6glPMZXq', 'name': 'Amjad Nadeem Aamir', 'type': 'artist', 'uri': 'spotify:artist:47alRXX8AZZKee6glPMZXq'}]",Bappi Lahiri,2jqTyPt0UZGrthPF4KMpeN,both,3,"
[Intro]
Khela shesh mukh bhase
Bela sesh ghum ashe

[Chorus]
Khela shesh mukh bhase
Bela sesh ghum ashe
Megh dheu jaay vese
Tor kotha chhar pashe

[Verse 1]
Bhabini majh pothe
Kotha sesh tor sathe
Bhabini majh pothe
Tor sathe dekha sesh

[Chorus]
Khela shesh mukh bhase
Bela sesh ghum ashe
Megh dheu jaay vese
Tor kotha char pashe

[Verse 2]
Elo-melo chinta-ra
Aaj ashe shob bhir kore
Adh-khola janla-te megh
Brishti amar ghore
Sudhu bijhche tor mukh
Bijhche chokher pata
Ar bola-i holo na
Toke moner kotha
Sesh-mesh"
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw'}, 'href': 'https://api.spotify.com/v1/artists/4YRxDV8wJFPHPTeXepOstw', 'id': '4YRxDV8wJFPHPTeXepOstw', 'name': 'Arijit Singh', 'type': 'artist', 'uri': 'spotify:artist:4YRxDV8wJFPHPTeXepOstw'}]",332013,2nKvElUdbtdazWKWIFG9Af,Din Khon Mapa Ache,0WvrhvJYhgvML1NmB9ei7M,9,Hawa Bodol ,2013-03-28,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/64d388DtwMWbxAVkAB21A4'}, 'href': 'https://api.spotify.com/v1/artists/64d388DtwMWbxAVkAB21A4', 'id': '64d388DtwMWbxAVkAB21A4', 'name': 'Indraadip Dasgupta', 'type': 'artist', 'uri': 'spotify:artist:64d388DtwMWbxAVkAB21A4'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0lzhlb4hBZjcjQDYdbASUz'}, 'href': 'https://api.spotify.com/v1/artists/0lzhlb4hBZjcjQDYdbASUz', 'id': '0lzhlb4hBZjcjQDYdbASUz', 'name': 'Rabindranath Tagore', 'type': 'artist', 'uri': 'spotify:artist:0lzhlb4hBZjcjQDYdbASUz'}]",Indraadip Dasgupta,64d388DtwMWbxAVkAB21A4,both,3,nan
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/43t7ABAwiLwVJ9b738CWOh'}, 'href': 'https://api.spotify.com/v1/artists/43t7ABAwiLwVJ9b738CWOh', 'id': '43t7ABAwiLwVJ9b738CWOh', 'name': 'Somlata Acharyya Chowdhury', 'type': 'artist', 'uri': 'spotify:artist:43t7ABAwiLwVJ9b738CWOh'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw'}, 'href': 'https://api.spotify.com/v1/artists/4YRxDV8wJFPHPTeXepOstw', 'id': '4YRxDV8wJFPHPTeXepOstw', 'name': 'Arijit Singh', 'type': 'artist', 'uri': 'spotify:artist:4YRxDV8wJFPHPTeXepOstw'}]",275294,5hHzXrfOCRimkFaCa5KQUe,"Bhogoban 2.O (From ""Bojhena Shey Bojhena"")",5QuFCrGeHLSk27Ih6jYKD9,8,Bojhena Shey Bojhena,2012-12-28,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1JE6HNFhYkqW9OG9dpH1R9'}, 'href': 'https://api.spotify.com/v1/artists/1JE6HNFhYkqW9OG9dpH1R9', 'id': '1JE6HNFhYkqW9OG9dpH1R9', 'name': 'Arindom', 'type': 'artist', 'uri': 'spotify:artist:1JE6HNFhYkqW9OG9dpH1R9'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/64d388DtwMWbxAVkAB21A4'}, 'href': 'https://api.spotify.com/v1/artists/64d388DtwMWbxAVkAB21A4', 'id': '64d388DtwMWbxAVkAB21A4', 'name': 'Indraadip Dasgupta', 'type': 'artist', 'uri': 'spotify:artist:64d388DtwMWbxAVkAB21A4'}]",Arindom,1JE6HNFhYkqW9OG9dpH1R9,both,3,nan
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw'}, 'href': 'https://api.spotify.com/v1/artists/4YRxDV8wJFPHPTeXepOstw', 'id': '4YRxDV8wJFPHPTeXepOstw', 'name': 'Arijit Singh', 'type': 'artist', 'uri': 'spotify:artist:4YRxDV8wJFPHPTeXepOstw'}]",99334,0fgxXrBb0yH2WQZs8Ynuqu,Pal Pal (Sad),7uNiItKIYHBPpIIeE7DTi4,5,Club 60,2013-11-25,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5Quj59sthKu5t6dm3xajBs'}, 'href': 'https://api.spotify.com/v1/artists/5Quj59sthKu5t6dm3xajBs', 'id': '5Quj59sthKu5t6dm3xajBs', 'name': 'Pranit Gedham', 'type': 'artist', 'uri': 'spotify:artist:5Quj59sthKu5t6dm3xajBs'}]",Pranit Gedham,5Quj59sthKu5t6dm3xajBs,both,3,"
[Pre-Chorus]
Pal ek pal mein hi tham sa gaya
Tu haath mein haath jo de gaya

[Chorus]
Chalun main jahaan jaaye tu
Daayein main tere, baayein tu
Hoon rut main, hawayein tu, saathiya
Hansu main jab gaaye tu
Roun main, murjhaaye tu
Bheegun main, barsaaye tu, saathiya

[Verse 1]
Saaya mera hai teri shakal
Haal hai aisa kuch aajkal
Subah main hoon tu dhoop hai
Main aaina hoon tu roop hai
Yeh tera saath khoob hai
Humsafar

[Verse 2]
Tu ishq ke saare rang de gaya
Phir kheench ke apne sang le gaya
Kahin pe kho jaaye chal
Jahaan ruk jaaye pal
Kabhi naa phir aaye kal
Saathiya"
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw'}, 'href': 'https://api.spotify.com/v1/artists/4YRxDV8wJFPHPTeXepOstw', 'id': '4YRxDV8wJFPHPTeXepOstw', 'name': 'Arijit Singh', 'type': 'artist', 'uri': 'spotify:artist:4YRxDV8wJFPHPTeXepOstw'}]",34307,4NBj4kJjsVIoTHHnhyosdQ,Eekshanam Swyamwaram,3vxEFpRNV3oGfKWXnhvcAZ,11,Rowdy Fellow ,2014-09-16,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4bOqW6xGi7n9315ErmJ2Um'}, 'href': 'https://api.spotify.com/v1/artists/4bOqW6xGi7n9315ErmJ2Um', 'id': '4bOqW6xGi7n9315ErmJ2Um', 'name': 'Sunny M.R.', 'type': 'artist', 'uri': 'spotify:artist:4bOqW6xGi7n9315ErmJ2Um'}]",Sunny M.R.,4bOqW6xGi7n9315ErmJ2Um,both,3,nan
